"Survey_code","taxonomy","Date.x","Surveyor","Time.Start","Minute","Size","Number","Stage","family","genus","species","Coarse_Trophic","Fine_Trophic","Herb_Type","mass","area","Biomass","Density","allCode","Lagoon","Habitat"
"KK_June_25_01","Chlorurus sordidus","6/25/2018","KK","10:44",1,17,2,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",215.9951925,46.46616846,4.648439922,0.043042068,"KK_June_25_01_1","Haapiti","Back"
"KK_June_25_01","Chlorurus sordidus","6/25/2018","KK","10:44",5,18,3,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",383.9163112,43.69290097,8.786697672,0.06866104,"KK_June_25_01_5","Haapiti","Back"
"KK_June_25_01","Chlorurus sordidus","6/25/2018","KK","10:44",7,15,2,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",148.9553772,39.13564802,3.806130337,0.051104303,"KK_June_25_01_7","Haapiti","Back"
"KK_June_25_01","Chlorurus sordidus","6/25/2018","KK","10:44",8,16,4,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",360.830684,62.05434232,5.814753174,0.064459631,"KK_June_25_01_8","Haapiti","Back"
"KK_June_25_01","Chlorurus sordidus","6/25/2018","KK","10:44",10,15,2,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",148.9553772,70.03054786,2.127005738,0.028558965,"KK_June_25_01_10","Haapiti","Back"
"KK_June_25_01","Chlorurus sordidus","6/25/2018","KK","10:44",11,16,3,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",270.623013,23.7650101,11.38745626,0.126236008,"KK_June_25_01_11","Haapiti","Back"
"KK_June_25_01","Chlorurus sordidus","6/25/2018","KK","10:44",18,13,3,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",146.0933035,26.00008219,5.618955448,0.115384251,"KK_June_25_01_18","Haapiti","Back"
"KK_June_25_01","Chlorurus sordidus","6/25/2018","KK","10:44",29,18,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",127.9721037,29.68720733,4.310681779,0.033684543,"KK_June_25_01_29","Haapiti","Back"
"KK_June_25_01","Chlorurus sordidus","6/25/2018","KK","10:44",7,13,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",48.69776782,39.13564802,1.244332732,0.025552151,"KK_June_25_01_7","Haapiti","Back"
"KK_June_25_01","Chlorurus sordidus","6/25/2018","KK","10:44",18,17,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",107.9975962,26.00008219,4.153740572,0.038461417,"KK_June_25_01_18","Haapiti","Back"
"KK_June_25_01","Chlorurus sordidus","6/25/2018","KK","10:44",23,16,2,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",180.415342,40.29297163,4.47758839,0.049636448,"KK_June_25_01_23","Haapiti","Back"
"KK_June_25_01","Chlorurus sordidus","6/25/2018","KK","10:44",10,23,1,"TP","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",264.9605318,70.03054786,3.783499343,0.014279483,"KK_June_25_01_10","Haapiti","Back"
"KK_June_25_01","Ctenochaetus striatus","6/25/2018","KK","10:44",29,15,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",92.06517065,29.68720733,3.101173162,0.033684543,"KK_June_25_01_29","Haapiti","Back"
"KK_June_25_01","Ctenochaetus striatus","6/25/2018","KK","10:44",29,16,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",112.1882421,29.68720733,3.779009619,0.033684543,"KK_June_25_01_29","Haapiti","Back"
"KK_June_25_01","Ctenochaetus striatus","6/25/2018","KK","10:44",3,14,3,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",223.5832496,56.43776671,3.961589245,0.053155895,"KK_June_25_01_3","Haapiti","Back"
"KK_June_25_01","Ctenochaetus striatus","6/25/2018","KK","10:44",21,15,2,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",184.1303413,52.50201851,3.507109755,0.038093773,"KK_June_25_01_21","Haapiti","Back"
"KK_June_25_01","Ctenochaetus striatus","6/25/2018","KK","10:44",2,15,3,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",276.195512,56.86337878,4.857177288,0.052758033,"KK_June_25_01_2","Haapiti","Back"
"KK_June_25_01","Ctenochaetus striatus","6/25/2018","KK","10:44",0,15,3,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",276.195512,54.83491931,5.036854534,0.054709664,"KK_June_25_01_0","Haapiti","Back"
"KK_June_25_01","Ctenochaetus striatus","6/25/2018","KK","10:44",10,15,4,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",368.2606826,70.03054786,5.258572064,0.057117931,"KK_June_25_01_10","Haapiti","Back"
"KK_June_25_01","Ctenochaetus striatus","6/25/2018","KK","10:44",17,15,2,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",184.1303413,63.50716575,2.899363231,0.031492509,"KK_June_25_01_17","Haapiti","Back"
"KK_June_25_01","Ctenochaetus striatus","6/25/2018","KK","10:44",29,10,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",26.59058157,29.68720733,0.895691578,0.033684543,"KK_June_25_01_29","Haapiti","Back"
"KK_June_25_01","Ctenochaetus striatus","6/25/2018","KK","10:44",16,15,3,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",276.195512,35.79867971,7.715242969,0.083801973,"KK_June_25_01_16","Haapiti","Back"
"KK_June_25_01","Ctenochaetus striatus","6/25/2018","KK","10:44",28,12,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",46.4793443,30.05099631,1.546682307,0.033276767,"KK_June_25_01_28","Haapiti","Back"
"KK_June_25_01","Ctenochaetus striatus","6/25/2018","KK","10:44",1,16,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",112.1882421,46.46616846,2.414406993,0.021521034,"KK_June_25_01_1","Haapiti","Back"
"KK_June_25_01","Ctenochaetus striatus","6/25/2018","KK","10:44",0,14,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",74.52774987,54.83491931,1.35912938,0.018236555,"KK_June_25_01_0","Haapiti","Back"
"KK_June_25_01","Ctenochaetus striatus","6/25/2018","KK","10:44",14,15,5,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",460.3258533,41.84779836,11.0000017,0.119480599,"KK_June_25_01_14","Haapiti","Back"
"KK_June_25_01","Ctenochaetus striatus","6/25/2018","KK","10:44",28,15,2,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",184.1303413,30.05099631,6.127262452,0.066553534,"KK_June_25_01_28","Haapiti","Back"
"KK_June_25_01","Ctenochaetus striatus","6/25/2018","KK","10:44",17,14,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",74.52774987,63.50716575,1.173532923,0.015746255,"KK_June_25_01_17","Haapiti","Back"
"KK_June_25_01","Ctenochaetus striatus","6/25/2018","KK","10:44",26,15,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",92.06517065,42.26231455,2.178422352,0.023661742,"KK_June_25_01_26","Haapiti","Back"
"KK_June_25_01","Lutjanus fulvus","6/25/2018","KK","10:44",24,16,1,"","Lutjanidae","Lutjanus","fulvus","Piscivore_primarily","Piscivore","na",80.03355776,49.74404,1.608907474,0.020102911,"KK_June_25_01_24","Haapiti","Back"
"KK_June_25_01","Lutjanus fulvus","6/25/2018","KK","10:44",4,18,3,"","Lutjanidae","Lutjanus","fulvus","Piscivore_primarily","Piscivore","na",340.8167884,69.30193758,4.917853674,0.043288833,"KK_June_25_01_4","Haapiti","Back"
"KK_June_25_01","Lutjanus fulvus","6/25/2018","KK","10:44",5,17,1,"","Lutjanidae","Lutjanus","fulvus","Piscivore_primarily","Piscivore","na",95.84608695,43.69290097,2.193630655,0.022887013,"KK_June_25_01_5","Haapiti","Back"
"KK_June_25_01","Lutjanus fulvus","6/25/2018","KK","10:44",16,16,1,"","Lutjanidae","Lutjanus","fulvus","Piscivore_primarily","Piscivore","na",80.03355776,35.79867971,2.235656689,0.027933991,"KK_June_25_01_16","Haapiti","Back"
"KK_June_25_01","Mulloidichthys flavolineatus","6/25/2018","KK","10:44",18,16,1,"","Mullidae","Mulloidicthys","flavolineatus","Secondary Consumer","Benthic Invertebrate Consumer","na",65.03652261,26.00008219,2.501396809,0.038461417,"KK_June_25_01_18","Haapiti","Back"
"KK_June_25_01","Mulloidichthys flavolineatus","6/25/2018","KK","10:44",26,28,1,"","Mullidae","Mulloidicthys","flavolineatus","Secondary Consumer","Benthic Invertebrate Consumer","na",368.8232592,42.26231455,8.727000948,0.023661742,"KK_June_25_01_26","Haapiti","Back"
"KK_June_25_01","Scarus oviceps","6/25/2018","KK","10:44",19,18,3,"","Scaridae","Scarus","oviceps","Primary Consumer","Herbivore/Detritivore","Scraper",354.3517777,36.45190963,9.721075831,0.082300215,"KK_June_25_01_19","Haapiti","Back"
"KK_June_25_01","Scarus oviceps","6/25/2018","KK","10:44",13,23,1,"","Scaridae","Scarus","oviceps","Primary Consumer","Herbivore/Detritivore","Scraper",243.7784544,44.73877283,5.448930291,0.022351977,"KK_June_25_01_13","Haapiti","Back"
"KK_June_25_01","Scarus oviceps","6/25/2018","KK","10:44",19,19,1,"TP","Scaridae","Scarus","oviceps","Primary Consumer","Herbivore/Detritivore","Scraper",138.5873149,36.45190963,3.801921938,0.027433405,"KK_June_25_01_19","Haapiti","Back"
"KK_June_25_01","Scarus oviceps","6/25/2018","KK","10:44",13,30,1,"TP","Scaridae","Scarus","oviceps","Primary Consumer","Herbivore/Detritivore","Scraper",534.6853255,44.73877283,11.95127384,0.022351977,"KK_June_25_01_13","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",6,16,6,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",654.6635452,27.46279399,23.83819889,0.218477406,"KK_June_25_01_6","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",6,14,2,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",140.094676,27.46279399,5.101253575,0.072825802,"KK_June_25_01_6","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",22,16,5,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",545.5529543,29.77064311,18.32519883,0.167950688,"KK_June_25_01_22","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",3,16,2,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",218.2211817,56.43776671,3.866580739,0.035437263,"KK_June_25_01_3","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",10,18,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",161.302883,70.03054786,2.303321734,0.014279483,"KK_June_25_01_10","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",15,14,2,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",140.094676,61.1781606,2.289945867,0.032691405,"KK_June_25_01_15","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",21,18,2,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",322.6057659,52.50201851,6.144635484,0.038093773,"KK_June_25_01_21","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",25,16,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",109.1105909,74.74076996,1.459853717,0.013379579,"KK_June_25_01_25","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",25,15,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",88.07234784,74.74076996,1.178370893,0.013379579,"KK_June_25_01_25","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",1,14,2,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",140.094676,46.46616846,3.014982312,0.043042068,"KK_June_25_01_1","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",11,18,3,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",483.9086489,23.7650101,20.36223199,0.126236008,"KK_June_25_01_11","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",17,15,3,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",264.2170435,63.50716575,4.160428833,0.047238764,"KK_June_25_01_17","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",21,14,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",70.04733801,52.50201851,1.334183713,0.019046887,"KK_June_25_01_21","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",12,20,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",228.8290938,61.17229245,3.740731051,0.01634727,"KK_June_25_01_12","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",9,15,12,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",1056.868174,53.06076089,19.91807423,0.226155822,"KK_June_25_01_9","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",14,16,12,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",1309.32709,41.84779836,31.28783692,0.286753437,"KK_June_25_01_14","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",17,14,3,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",210.142014,63.50716575,3.308949652,0.047238764,"KK_June_25_01_17","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",21,16,5,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",545.5529543,52.50201851,10.39108533,0.095234434,"KK_June_25_01_21","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",1,17,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",133.4297447,46.46616846,2.871546098,0.021521034,"KK_June_25_01_1","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",8,15,2,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",176.1446957,62.05434232,2.838555516,0.032229815,"KK_June_25_01_8","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",5,19,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",193.0082561,43.69290097,4.4173825,0.022887013,"KK_June_25_01_5","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",26,17,4,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",533.718979,42.26231455,12.62872099,0.09464697,"KK_June_25_01_26","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",28,22,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",313.973911,30.05099631,10.44803666,0.033276767,"KK_June_25_01_28","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",2,15,2,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",176.1446957,56.86337878,3.097682541,0.035172022,"KK_June_25_01_2","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",15,17,3,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",400.2892342,61.1781606,6.543008654,0.049037107,"KK_June_25_01_15","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",24,16,2,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",218.2211817,49.74404,4.386880956,0.040205822,"KK_June_25_01_24","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",15,18,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",161.302883,61.1781606,2.636608904,0.016345702,"KK_June_25_01_15","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",15,19,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",193.0082561,61.1781606,3.154855494,0.016345702,"KK_June_25_01_15","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",8,14,5,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",350.2366901,62.05434232,5.64403194,0.080574539,"KK_June_25_01_8","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",12,18,4,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",645.2115319,61.17229245,10.54744732,0.065389081,"KK_June_25_01_12","Haapiti","Back"
"KK_June_25_01","Scarus psittacus","6/25/2018","KK","10:44",26,19,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",193.0082561,42.26231455,4.566911636,0.023661742,"KK_June_25_01_26","Haapiti","Back"
"KK_June_25_01","Siganus spinus","6/25/2018","KK","10:44",10,15,15,"","Siganidae","Siganus","spinus","Primary Consumer","Herbivore/Detritivore","Browser",976.861025,70.03054786,13.94907015,0.214192241,"KK_June_25_01_10","Haapiti","Back"
"KK_June_25_02","Acanthurus nigrofuscus","6/25/2018","KK","11:25",10,14,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",76.81553153,59.94953614,1.281336545,0.016680696,"KK_June_25_02_10","Haapiti","Back"
"KK_June_25_02","Acanthurus nigrofuscus","6/25/2018","KK","11:25",1,13,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",61.37532697,55.28554874,1.110151357,0.018087909,"KK_June_25_02_1","Haapiti","Back"
"KK_June_25_02","Acanthurus nigrofuscus","6/25/2018","KK","11:25",2,13,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",61.37532697,65.63179394,0.935146265,0.015236518,"KK_June_25_02_2","Haapiti","Back"
"KK_June_25_02","Acanthurus nigrofuscus","6/25/2018","KK","11:25",7,13,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",61.37532697,74.31329255,0.825899713,0.013456543,"KK_June_25_02_7","Haapiti","Back"
"KK_June_25_02","Acanthurus nigrofuscus","6/25/2018","KK","11:25",11,14,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",76.81553153,106.1803435,0.723443992,0.009417939,"KK_June_25_02_11","Haapiti","Back"
"KK_June_25_02","Acanthurus nigrofuscus","6/25/2018","KK","11:25",15,14,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",76.81553153,115.5834668,0.664589268,0.008651756,"KK_June_25_02_15","Haapiti","Back"
"KK_June_25_02","Acanthurus nigrofuscus","6/25/2018","KK","11:25",5,13,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",61.37532697,54.37490873,1.12874354,0.018390835,"KK_June_25_02_5","Haapiti","Back"
